state,sales,quantity,discount,profit,order_year,order_quarter,shipping_duration,profit_status,profit_margin,delivery_status,ship_mode_Same Day,ship_mode_Second Class,ship_mode_Standard Class,segment_Corporate,segment_Home Office,region_East,region_South,region_West,category_Office Supplies,category_Technology,subcategory_Appliances,subcategory_Art,subcategory_Binders,subcategory_Bookcases,subcategory_Chairs,subcategory_Copiers,subcategory_Envelopes,subcategory_Fasteners,subcategory_Furnishings,subcategory_Labels,subcategory_Machines,subcategory_Paper,subcategory_Phones,subcategory_Storage,subcategory_Supplies,subcategory_Tables,order_month_August,order_month_December,order_month_February,order_month_January,order_month_July,order_month_June,order_month_March,order_month_May,order_month_November,order_month_October,order_month_September,order_size_category_Medium,order_size_category_Small,transaction_value_segment_Low,transaction_value_segment_Medium,transaction_value_segment_Premium,discount_risk_tier_Low Discount,discount_risk_tier_Medium Discount,discount_risk_tier_No Discount
New York,-0.7609493434403739,-0.35493908186616213,-0.7565542982020771,-0.38471210535784617,2015,4,-2.264961186856962,1,0.5991833925486016,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
New York,2.1248017789602343,0.09449151178418727,-0.7565542982020771,1.8567126979935646,2015,4,-2.264961186856962,1,0.7705808097499104,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
New York,2.1248017789602343,-0.8043696755165116,-0.2721683717204007,1.8567126979935646,2015,4,-2.264961186856962,1,0.17068984954532967,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
Florida,0.30360792455933555,-1.253800269166861,1.4231823709654667,-1.8922059961834958,2015,2,0.023935727767260166,0,-1.1147907794644862,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
Florida,-0.8154285520823562,-1.253800269166861,0.2122175547612757,-0.5306096613133345,2015,2,0.023935727767260166,1,0.09034731023221616,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
Tennessee,2.1248017789602343,0.9933526990848861,2.6341471871696576,-1.8922059961834958,2015,3,0.023935727767260166,0,-1.686115503468849,1,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
Tennessee,0.9129296738905103,0.09449151178418727,0.2122175547612757,-1.8922059961834958,2015,3,0.023935727767260166,0,-0.6862972364612143,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
Tennessee,-0.34774622856858395,-0.8043696755165116,0.2122175547612757,-0.30299916324143306,2017,3,0.5961599564233158,1,-0.07033776839401082,1,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
Texas,-0.5675825132887533,0.5439221054345367,2.1497612606879812,-1.1482525971911068,2016,4,0.5961599564233158,0,-1.1147907794644862,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
Texas,1.0297554671071145,-0.35493908186616213,0.2122175547612757,0.12073664106828964,2016,4,0.5961599564233158,1,-0.12389946126941982,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
Tennessee,-0.7934378145357012,0.09449151178418727,2.6341471871696576,-0.7026640415093085,2015,3,1.740608413735427,0,-1.8289466844699396,1,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
Tennessee,-0.7688878101193927,-1.253800269166861,0.2122175547612757,-0.4162210391226427,2015,3,1.740608413735427,1,0.5188408532354881,1,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
Tennessee,-0.8163468075564217,-1.253800269166861,2.6341471871696576,-0.6064820884735604,2015,3,1.740608413735427,0,-1.8289466844699398,1,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
Tennessee,-0.8116370456087949,-0.8043696755165116,2.6341471871696576,-0.6225655506815976,2015,3,1.740608413735427,0,-1.7575310939693942,1,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
Texas,-0.8052388784346605,-0.35493908186616213,0.2122175547612757,-0.5156047611006909,2014,4,0.023935727767260166,1,0.17068984954532967,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
Texas,-0.6427254322116441,-0.35493908186616213,2.1497612606879812,-1.1917206806280964,2014,4,0.023935727767260166,0,-1.5432843224677584,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
Texas,-0.8017791287775359,-0.8043696755165116,0.2122175547612757,-0.4865717715391561,2014,4,0.023935727767260166,1,0.49206000679778367,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
Texas,-0.8203812074134453,-0.35493908186616213,3.1185331136513343,-0.6481661354024463,2014,4,0.023935727767260166,0,-3.899998808985754,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
Texas,-0.7416837511715911,0.09449151178418727,0.2122175547612757,-0.672871310164855,2014,4,0.023935727767260166,0,-0.7934206222120324,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
Texas,-0.7561862634329627,-0.8043696755165116,0.2122175547612757,-0.630705641212869,2014,1,1.1683841850793713,0,-0.6862972364612143,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
California,0.2702219327909698,0.9933526990848861,-0.7565542982020771,1.8567126979935646,2016,2,0.023935727767260166,1,0.7063067782994196,1,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
California,-0.754195722534343,-0.8043696755165116,-0.7565542982020771,-0.33408074225333784,2016,2,0.023935727767260166,1,0.7705808097499104,1,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
Massachusetts,0.2928524870550381,2.791075073686284,-0.7565542982020771,1.8567126979935646,2017,4,-0.5482885008887954,1,0.7705808097499106,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
Massachusetts,-0.5881395874500929,-1.253800269166861,-0.7565542982020771,0.13615532921627294,2017,4,-0.5482885008887954,1,0.792005486900074,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
New York,-0.3413954552253689,-0.8043696755165116,-0.7565542982020771,-0.29281048325979164,2016,2,0.023935727767260166,1,-0.06498159910646992,1,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
New York,-0.6472041492335383,-0.8043696755165116,-0.7565542982020771,-0.2715241465205168,2016,2,0.023935727767260166,1,0.29923791244631126,1,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
New York,-0.29797085764536346,-0.35493908186616213,-0.7565542982020771,0.736565015098466,2016,2,0.023935727767260166,1,0.6420327468489289,1,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
Georgia,-0.6178792163520885,-0.35493908186616213,-0.7565542982020771,-0.2156729503628307,2016,2,-1.120512729544851,1,0.32066258959647487,0,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
Georgia,2.1248017789602343,1.4427832927352355,-0.7565542982020771,1.8567126979935646,2016,2,-1.120512729544851,1,0.23496388099582047,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
California,0.1728868525400162,0.5439221054345367,-0.7565542982020771,0.8917388825552157,2014,3,1.1683841850793713,1,0.27781323529614765,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
California,-0.5899760983982241,-0.8043696755165116,-0.7565542982020771,-0.5312744353733884,2014,3,1.1683841850793713,1,-0.23637901630777872,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
Florida,-0.8112578949614389,-0.8043696755165116,0.2122175547612757,-0.5309623985696896,2017,2,0.5961599564233158,1,0.010004770919102674,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
Florida,2.1248017789602343,0.09449151178418727,1.4231823709654667,-1.8922059961834958,2017,2,0.5961599564233158,0,-1.3095605717387009,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
Florida,2.1248017789602343,0.5439221054345367,0.2122175547612757,-0.5450718888238935,2017,2,0.5961599564233158,1,-0.2578036934579423,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
Florida,-0.8027270053959262,-0.8043696755165116,0.2122175547612757,-0.571350814422348,2017,4,-2.264961186856962,0,-0.6059546971481008,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
Florida,-0.7914472736370817,-1.253800269166861,0.2122175547612757,-0.4602114450353888,2017,4,-2.264961186856962,1,0.5456216996731926,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
Florida,-0.8046227586327067,-0.8043696755165116,0.2122175547612757,-0.5073561360290025,2017,4,-2.264961186856962,1,0.27781323529614765,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
Florida,-0.5706868092139816,0.09449151178418727,0.2122175547612757,-0.3401722433342393,2017,4,-2.264961186856962,1,0.03678561735680721,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
New York,-0.690308838454837,-0.8043696755165116,0.2122175547612757,-0.26320768736106787,2014,3,0.023935727767260166,1,0.49206000679778367,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
New York,1.2839759761593919,-0.35493908186616213,-0.7565542982020771,1.3922696576187084,2014,3,0.023935727767260166,1,0.08499114094467528,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
California,2.1248017789602343,1.8922138863855849,0.2122175547612757,1.164211454567587,2014,3,0.023935727767260166,1,-0.12389946126941982,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
California,-0.3248076144035387,-0.35493908186616213,-0.7565542982020771,0.5271408359551801,2014,3,0.023935727767260166,1,0.5349093610981108,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
Georgia,1.2123520491822752,-0.35493908186616213,-0.7565542982020771,-0.19412206068128957,2014,3,0.023935727767260166,1,-0.1935296620074515,1,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
Illinois,-0.4105312060792112,0.5439221054345367,3.1185331136513343,-1.8922059961834958,2015,2,-2.264961186856962,0,-6.042466524002114,0,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
Illinois,-0.6130568940560279,-0.8043696755165116,0.2122175547612757,-0.42031143461460657,2015,2,-2.264961186856962,1,-0.043556921956306324,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
Pennsylvania,2.1248017789602343,-0.8043696755165116,1.1809894077246286,-1.8922059961834958,2016,2,-0.5482885008887954,0,-0.6148816459606689,0,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
Illinois,-0.7645512745902571,-0.8043696755165116,3.1185331136513343,-1.1154887328027394,2015,1,0.023935727767260166,0,-3.4715052659824828,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
Illinois,-0.8030587622123628,-0.8043696755165116,2.1497612606879812,-0.6089987331294785,2015,1,0.023935727767260166,0,-1.1147907794644862,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
Illinois,0.24119321135276695,0.5439221054345367,3.1185331136513343,-1.8922059961834958,2015,1,0.023935727767260166,0,-5.828219752500478,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
Illinois,-0.4730555175197811,-0.8043696755165116,0.2122175547612757,-0.34015867651668724,2015,1,0.023935727767260166,1,-0.043556921956306324,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
Washington,0.9462356885691994,-1.253800269166861,-0.7565542982020771,1.8567126979935646,2017,3,1.740608413735427,1,0.38493662104696563,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
Washington,0.3074260900627889,0.09449151178418727,-0.7565542982020771,1.8567126979935646,2017,3,1.740608413735427,1,0.7705808097499106,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
Washington,0.6063863755030884,1.8922138863855849,0.2122175547612757,0.3807006072976071,2017,3,1.740608413735427,1,-0.016776075518601823,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Washington,-0.5540752714766917,-0.35493908186616213,-0.7565542982020771,-0.1487512310826154,2017,3,1.740608413735427,1,0.27781323529614765,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
Washington,0.20547011129718265,0.5439221054345367,-0.7565542982020771,-0.1297068109438283,2017,3,1.740608413735427,1,-0.1078309534067971,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
Washington,-0.23438018500910449,0.9933526990848861,0.2122175547612757,0.7357713562716672,2017,3,1.740608413735427,1,0.5456216996731927,1,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Michigan,1.3545335419408198,2.341644480035934,-0.7565542982020771,1.8567126979935646,2016,2,-2.264961186856962,1,0.792005486900074,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Michigan,-0.7834614131271433,-1.253800269166861,-0.7565542982020771,-0.41722498362149946,2016,2,-2.264961186856962,1,0.7491561325997468,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
Michigan,0.18230637643526978,0.09449151178418727,-0.7565542982020771,0.9632326193504952,2016,2,-2.264961186856962,1,0.29923791244631126,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
Arkansas,-0.715806719489536,-0.35493908186616213,-0.7565542982020771,-0.22858516896806,2016,4,0.023935727767260166,1,0.7705808097499106,1,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
North Carolina,-0.753413724324171,0.09449151178418727,2.6341471871696576,-0.885504041659217,2015,3,0.023935727767260166,0,-1.9003622749704847,1,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False
New York,-0.10264903196831303,-0.35493908186616213,-0.7565542982020771,0.4973684548370549,2014,4,0.5961599564233158,1,0.27781323529614765,1,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
New York,-0.6209716638195868,1.4427832927352355,0.2122175547612757,-0.10924126666645667,2014,4,0.5961599564233158,1,0.5188408532354881,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
Delaware,-0.7126076359024688,-0.8043696755165116,-0.7565542982020771,-0.3688796292745232,2014,2,0.5961599564233158,1,0.29923791244631126,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Illinois,-0.41998035111878945,-1.253800269166861,1.665375334206305,-1.8922059961834958,2017,1,1.740608413735427,0,-1.714681739669067,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Illinois,-0.6432941581826783,0.09449151178418727,0.2122175547612757,-0.45105384318770836,2017,1,1.740608413735427,1,-0.07033776839401082,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
Illinois,2.1248017789602343,0.09449151178418727,0.2122175547612757,1.8567126979935646,2017,1,1.740608413735427,1,0.010004770919102674,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
Illinois,-0.7756177341099637,-0.8043696755165116,0.2122175547612757,-0.43811109924298675,2017,1,1.740608413735427,1,0.46527916036007916,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
New York,2.1248017789602343,1.8922138863855849,-0.2721683717204007,1.8567126979935646,2016,4,1.1683841850793713,1,0.004053471710723918,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
California,1.4625085372332043,0.09449151178418727,0.2122175547612757,-0.3809405300783571,2016,4,0.5961599564233158,1,-0.23102284702023781,1,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
Ohio,-0.8106891689904047,-1.253800269166861,0.2122175547612757,-0.5349103424773564,2015,2,-1.120512729544851,1,-0.07033776839401082,0,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False
New York,2.1248017789602343,1.4427832927352355,-0.7565542982020771,1.8567126979935646,2017,2,0.023935727767260166,1,0.29923791244631126,1,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
Ohio,-0.5759001306151282,2.341644480035934,0.2122175547612757,-0.015701451348983795,2015,2,0.023935727767260166,1,0.5188408532354881,1,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
Florida,-0.8086867796340552,-0.35493908186616213,2.6341471871696576,-0.6386422294808587,2016,1,0.023935727767260166,0,-1.8289466844699396,1,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
Florida,-0.6244551103921712,-0.8043696755165116,2.6341471871696576,-1.4515388035687284,2016,1,0.023935727767260166,0,-1.9003622749704847,1,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
Florida,1.7309945893922558,-0.35493908186616213,0.2122175547612757,0.5550002957984566,2016,1,0.023935727767260166,1,-0.09711861483171536,1,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
Georgia,2.1248017789602343,-0.35493908186616213,-0.7565542982020771,1.8567126979935646,2017,2,0.023935727767260166,1,0.020717109494184476,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
North Carolina,-0.4445244313062332,-0.35493908186616213,0.2122175547612757,0.20163896583596355,2017,2,-1.6927369582009066,1,0.46527916036007916,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
North Carolina,0.39534164641848896,-0.35493908186616213,0.2122175547612757,0.3325316215788083,2017,2,-1.6927369582009066,1,0.010004770919102674,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
Illinois,2.1248017789602343,-0.8043696755165116,0.696603481242952,1.8567126979935646,2015,4,0.5961599564233158,1,0.23190321283151138,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
Illinois,-0.47608872269863006,-0.8043696755165116,0.2122175547612757,-0.06252732213012271,2015,4,0.5961599564233158,1,0.25103238885844315,1,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
Illinois,2.1248017789602343,1.8922138863855849,0.2122175547612757,1.8567126979935646,2015,4,0.5961599564233158,1,0.19747069598303416,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Illinois,-0.5243593394901559,-0.35493908186616213,2.1497612606879812,-1.6860887288185389,2015,4,0.5961599564233158,0,-1.650407708218576,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
Florida,-0.6467065140088833,0.9933526990848861,0.2122175547612757,-0.1758373823254211,2014,3,0.023935727767260166,1,0.49206000679778367,1,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
